strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low_no_stop,SIMO,2022-05-24,81.6648,,,2022-06-01,82.2553,2_day_low,1224,99957.73,722.7,0.00723,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AMPX,2025-10-01,10.4905,,,2025-10-08,12.6373,2_day_low,5804,60886.74,12460.43,0.204649,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:10.4800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-30 00:00:00; filter_close=10.5200; filter_ma50=8.2866; filter_avg_value_10=116.52; filter_adr20=9.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,APP,2025-10-07,595.8102,,,2025-10-09,591.6677,2_day_low,110,65539.13,-455.67,-0.006953,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:595.2150; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-06 00:00:00; filter_close=587.0000; filter_ma50=516.7450; filter_avg_value_10=5036.27; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,IONQ,2025-10-01,61.4464,,,2025-10-10,72.5264,2_day_low,999,61384.94,11068.94,0.18032,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:61.3850; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-30 00:00:00; filter_close=61.5000; filter_ma50=47.8678; filter_avg_value_10=2635.51; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DNTH,2025-10-07,34.5045,,,2025-10-10,34.4255,2_day_low,1912,65972.55,-150.92,-0.002288,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:34.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-06 00:00:00; filter_close=34.4600; filter_ma50=28.4178; filter_avg_value_10=25.35; filter_adr20=7.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WBD,2025-10-09,17.8578,,,2025-10-10,17.2327,2_day_low,3656,65288.26,-2285.33,-0.035004,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:17.8400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-08 00:00:00; filter_close=17.8900; filter_ma50=14.7894; filter_avg_value_10=636.38; filter_adr20=6.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,STX,2025-10-10,219.6599,,,2025-10-14,211.4926,2_day_low,291,63921.04,-2376.69,-0.037182,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:219.4405; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=220.7348; filter_ma50=188.3953; filter_avg_value_10=1305.46; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UMAC,2025-10-13,13.7938,,,2025-10-14,13.2467,2_day_low,4689,64679.03,-2565.07,-0.039658,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TTMI,2025-10-13,55.8658,,,2025-10-14,53.4465,2_day_low,1163,64971.94,-2813.66,-0.043306,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NKTR,2025-10-10,55.7557,,,2025-10-16,55.1048,2_day_low,1157,64509.35,-753.05,-0.011673,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:55.7000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=55.6400; filter_ma50=40.3484; filter_avg_value_10=49.74; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RZLV,2025-10-13,5.3854,,,2025-10-16,5.1748,2_day_low,12057,64931.53,-2538.73,-0.039099,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,OPEN,2025-10-14,7.027,,,2025-10-17,6.948,2_day_low,9115,64051.29,-719.86,-0.011239,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:7.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-13 00:00:00; filter_close=7.2700; filter_ma50=6.1171; filter_avg_value_10=1497.61; filter_adr20=12.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,INOD,2025-10-15,80.8408,,,2025-10-17,76.7032,2_day_low,809,65400.18,-3347.27,-0.051181,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WBD,2025-10-10,17.7377,,,2025-10-20,18.0419,2_day_low,3627,64334.71,1103.41,0.017151,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:17.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=17.6700; filter_ma50=14.8776; filter_avg_value_10=616.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DGNX,2025-10-17,126.5264,,,2025-10-20,110.7691,2_day_low,509,64401.94,-8020.46,-0.124538,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NBIS,2025-10-20,116.9068,,,2025-10-21,107.4025,2_day_low,563,65818.52,-5350.92,-0.081298,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,JMIA,2025-10-20,10.9009,,,2025-10-21,10.6044,2_day_low,5898,64293.45,-1748.79,-0.0272,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BETR,2025-10-15,52.5525,,,2025-10-22,64.1458,2_day_low,1228,64534.47,14236.56,0.220604,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:52.5000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=49.9200; filter_ma50=33.3661; filter_avg_value_10=59.07; filter_adr20=23.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DGNX,2025-10-20,141.5014,,,2025-10-22,110.2896,2_day_low,462,65373.63,-14419.83,-0.220576,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:141.3600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=118.4000; filter_ma50=100.3646; filter_avg_value_10=36.63; filter_adr20=20.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,KTOS,2025-10-20,87.3673,,,2025-10-22,85.1148,2_day_low,736,64302.32,-1657.83,-0.025782,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:87.2800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=83.1200; filter_ma50=77.6322; filter_avg_value_10=516.99; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AVAV,2025-10-20,361.4711,,,2025-10-22,354.645,2_day_low,177,63980.38,-1208.22,-0.018884,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:361.1100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=350.5900; filter_ma50=289.8272; filter_avg_value_10=506.91; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HOOD,2025-10-20,133.5584,,,2025-10-22,131.2187,2_day_low,481,64241.6,-1125.43,-0.017519,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:133.4250; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=129.9100; filter_ma50=121.4698; filter_avg_value_10=3755.82; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SKYT,2025-10-20,15.9059,,,2025-10-22,15.4146,2_day_low,4053,64466.57,-1991.32,-0.030889,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.33; raw_entry=open:15.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=15.3700; filter_ma50=14.0979; filter_avg_value_10=38.07; filter_adr20=10.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DPRO,2025-10-21,8.8188,,,2025-10-22,8.5115,2_day_low,7228,63742.36,-2221.38,-0.034849,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:8.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=8.6800; filter_ma50=6.7335; filter_avg_value_10=74.03; filter_adr20=17.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HIVE,2025-10-21,5.4955,,,2025-10-22,5.1449,2_day_low,11617,63841.1,-4073.38,-0.063805,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:5.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=5.5900; filter_ma50=3.8562; filter_avg_value_10=263.73; filter_adr20=11.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NBIS,2025-10-21,107.9879,,,2025-10-22,101.2986,2_day_low,591,63820.84,-3953.36,-0.061945,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:107.8800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=109.0000; filter_ma50=94.1804; filter_avg_value_10=2156.53; filter_adr20=7.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HBM,2025-10-22,15.0003,,,2025-10-27,15.22,2_day_low,3857,57856.24,847.39,0.014646,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:14.9853; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=15.2153; filter_ma50=13.7721; filter_avg_value_10=139.60; filter_adr20=4.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WWR,2025-10-23,1.5315,,,2025-10-27,1.3287,2_day_low,39467,60444.89,-8006.27,-0.132456,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:1.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.5400; filter_ma50=1.1284; filter_avg_value_10=57.39; filter_adr20=22.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NAK,2025-10-23,1.8318,,,2025-10-27,1.8082,2_day_low,33058,60556.64,-781.49,-0.012905,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:1.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.8600; filter_ma50=1.2422; filter_avg_value_10=91.94; filter_adr20=15.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,METC,2025-10-24,36.987,,,2025-10-27,33.6963,2_day_low,1827,67575.16,-6012.07,-0.088969,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:36.9500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=36.0100; filter_ma50=32.3336; filter_avg_value_10=195.75; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TMC,2025-10-24,7.3573,,,2025-10-27,6.7992,2_day_low,9133,67194.68,-5097.64,-0.075864,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RGTI,2025-10-22,38.5585,,,2025-10-28,38.6563,2_day_low,1549,59727.15,151.47,0.002536,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.71; raw_entry=open:38.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=40.0000; filter_ma50=27.2990; filter_avg_value_10=6549.46; filter_adr20=13.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PLUG,2025-10-22,3.043,,,2025-10-28,2.8671,2_day_low,19092,58097.72,-3358.48,-0.057807,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:3.0400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=3.1200; filter_ma50=2.3194; filter_avg_value_10=573.65; filter_adr20=13.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,KEEL,2025-10-23,4.014,,,2025-10-28,4.4056,2_day_low,14890,59768.61,5830.62,0.097553,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:4.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=3.9400; filter_ma50=2.6869; filter_avg_value_10=838.88; filter_adr20=13.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BKKT,2025-10-23,28.058,,,2025-10-28,27.3726,2_day_low,2165,60745.64,-1483.96,-0.024429,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:28.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=28.1000; filter_ma50=20.0148; filter_avg_value_10=92.29; filter_adr20=21.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,QBTS,2025-10-23,32.6326,,,2025-10-28,32.2677,2_day_low,1865,60859.8,-680.54,-0.011182,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=27.2900; filter_ma50=24.1718; filter_avg_value_10=2350.74; filter_adr20=13.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SEI,2025-10-23,46.9905,,,2025-10-28,47.5728,2_day_low,1289,60570.78,750.61,0.012392,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:46.9436; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=46.1771; filter_ma50=36.7170; filter_avg_value_10=183.89; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,METC,2025-10-27,33.7637,,,2025-10-28,28.971,2_day_low,1952,65906.8,-9355.41,-0.141949,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:33.7300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=34.8700; filter_ma50=32.4920; filter_avg_value_10=190.41; filter_adr20=9.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,IREN,2025-10-22,53.7037,,,2025-10-29,61.3886,2_day_low,1116,59933.28,8576.35,0.143098,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:53.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=55.1950; filter_ma50=38.8713; filter_avg_value_10=3102.51; filter_adr20=11.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HIVE,2025-10-22,5.1552,,,2025-10-29,5.5145,2_day_low,11404,58789.33,4097.8,0.069703,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:5.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=5.5000; filter_ma50=3.9238; filter_avg_value_10=230.81; filter_adr20=11.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NBIS,2025-10-22,106.7817,,,2025-10-29,119.9899,2_day_low,548,58516.36,7238.1,0.123694,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:106.6750; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=104.2800; filter_ma50=94.8612; filter_avg_value_10=2118.60; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MLYS,2025-10-27,40.3003,,,2025-10-29,39.7632,2_day_low,1635,65890.92,-878.09,-0.013326,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,METC,2025-10-28,29.029,,,2025-10-29,27.5324,2_day_low,2202,63921.86,-3295.43,-0.051554,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:29.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=33.9700; filter_ma50=32.6996; filter_avg_value_10=191.05; filter_adr20=9.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,USAR,2025-10-28,21.2712,,,2025-10-29,20.01,2_day_low,2996,63728.66,-3778.79,-0.059295,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WULF,2025-10-23,12.7828,,,2025-10-30,14.3357,2_day_low,4738,60564.77,7357.55,0.121482,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:12.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=12.6200; filter_ma50=10.9566; filter_avg_value_10=613.46; filter_adr20=9.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ASTS,2025-10-23,71.9469,,,2025-10-30,76.3735,2_day_low,842,60579.27,3727.26,0.061527,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:71.8750; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=71.3500; filter_ma50=56.6542; filter_avg_value_10=1367.83; filter_adr20=10.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ALM,2025-10-28,7.2773,,,2025-10-30,6.6933,2_day_low,8712,63399.58,-5087.55,-0.080246,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,OKLO,2025-10-22,132.9428,,,2025-10-31,131.7781,2_day_low,446,59292.49,-519.46,-0.008761,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:132.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=139.4400; filter_ma50=105.6040; filter_avg_value_10=3858.95; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BE,2025-10-23,94.3342,,,2025-10-31,122.0978,2_day_low,635,59902.24,17629.85,0.29431,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:94.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=94.3700; filter_ma50=72.7002; filter_avg_value_10=1475.57; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,COGT,2025-10-23,14.8749,,,2025-10-31,15.8142,2_day_low,4078,60659.68,3830.51,0.063148,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:14.8600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=14.8500; filter_ma50=13.5817; filter_avg_value_10=34.86; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NG,2025-10-28,7.6777,,,2025-10-31,7.9221,2_day_low,8275,63532.72,2022.41,0.031833,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:7.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=8.1300; filter_ma50=7.9770; filter_avg_value_10=41.53; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UAMY,2025-10-30,9.2592,,,2025-10-31,7.8821,2_day_low,6855,63472.16,-9440.3,-0.148731,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TMC,2025-10-27,6.8128,,,2025-11-03,6.7832,2_day_low,9684,65975.22,-286.61,-0.004344,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:6.8060; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=7.1300; filter_ma50=6.5273; filter_avg_value_10=116.61; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,IE,2025-10-30,14.014,,,2025-11-03,13.5764,2_day_low,4484,62838.78,-1962.15,-0.031225,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UAMY,2025-10-31,8.1481,,,2025-11-03,7.4326,2_day_low,7645,62292.53,-5470.61,-0.087821,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:8.1400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=8.3400; filter_ma50=7.7912; filter_avg_value_10=240.80; filter_adr20=16.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LAC,2025-10-31,5.6056,,,2025-11-03,5.3796,2_day_low,11103,62238.98,-2509.11,-0.040314,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,UI,2025-10-23,693.0361,,,2025-11-04,746.6152,2_day_low,87,60294.14,4661.39,0.077311,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=688.6978; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TNGX,2025-10-24,7.8478,,,2025-11-04,7.7323,2_day_low,8536,66989.16,-986.59,-0.014728,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
